token_id,formatted_attributes
3245,"Fur:Red, Clothes:Red Kimono, Mouth:Regular, Eyes:Regular, Head:Tophat, Shooting:72, Defense:43, Vision:38, Finish:6"
1004,"Fur:Brown, Clothes:Dress, Mouth:Gold Saber Toothed, Eyes:Regular, Shooting:51, Defense:53, Vision:37, Finish:28"
2284,"Fur:White Noise, Clothes:Dress, Mouth:Saber Toothed, Eyes:Regular, Head:Blonde Bun, Shooting:49, Defense:52, Vision:39, Finish:57"
1803,"Fur:Grey, Clothes:White Tee, Mouth:Drool, Eyes:Wide, Head:Blonde Bun, Shooting:41, Defense:52, Vision:53, Finish:53"
1215,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Gold Saber Toothed, Eyes:Wide, Head:Blonde Bun, Shooting:41, Defense:52, Vision:50, Finish:56"
9936,"Fur:Pink, Clothes:Lab Coat, Mouth:Scream, Eyes:Sad, Head:Beanie, Shooting:54, Defense:33, Vision:85, Finish:67"
933,"Fur:Brown, Clothes:Navy Suit, Mouth:Ooh, Eyes:Angry Scar, Head:Cap Forward, Shooting:83, Defense:48, Vision:51, Finish:58"
5881,"Fur:Pink, Clothes:White Tee, Mouth:Ooh, Eyes:Closed Scar, Head:Ski Glasses, Shooting:52, Defense:43, Vision:53, Finish:47"
5567,"Fur:Grey, Clothes:Cyan Jersey, Mouth:Saber Toothed, Eyes:Angry Wink, Head Accessory:Exotic Earring, Shooting:51, Defense:42, Vision:50, Finish:54"
341,"Fur:Pink, Clothes:RKL Tee, Mouth:Missing Teeth, Eyes:Regular, Head:Blue Pigtails, Shooting:35, Defense:59, Vision:29, Finish:39"
9335,"Fur:Sky Blue, Clothes:Lab Coat, Mouth:Gold Saber Toothed, Eyes:Regular, Shooting:49, Defense:73, Vision:22, Finish:43"
142,"Fur:White Noise, Clothes:Monk Robe, Mouth:Regular, Eyes:Angry Wink, Head:Russian Cap, Shooting:33, Defense:51, Vision:29, Finish:60"
7676,"Fur:Black, Mouth:Kiss, Eyes:Angry Scar, Head:RKL Cap Sideways, Shooting:62, Defense:38, Vision:56, Finish:40"
9558,"Fur:Red, Clothes:Biker Jacket, Mouth:Ooh, Eyes:Regular, Shooting:52, Defense:31, Vision:51, Finish:34"
9615,"Fur:Grey, Clothes:Navy Suit, Mouth:Scream, Eyes:Regular, Head Accessory:Exotic Earring, Shooting:26, Defense:3, Vision:58, Finish:53"
5529,"Fur:Grey, Clothes:RKL Tee, Mouth:Gold Saber Toothed, Eyes:Wide, Shooting:24, Defense:18, Vision:45, Finish:47"
6338,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Tongue Out, Eyes:Wide Scar, Head:Blue Pigtails, Shooting:32, Defense:25, Vision:72, Finish:62"
8539,"Fur:White Noise, Clothes:Shirt And Tie, Mouth:Tongue Out, Eyes:Angry Scar, Head Accessory:Red Shades, Shooting:57, Defense:54, Vision:37, Finish:55"
5892,"Fur:Black, Clothes:Navy Suit, Mouth:Kiss, Eyes:Regular, Shooting:47, Defense:55, Vision:49, Finish:21"
2830,"Fur:Pink, Clothes:Striped Tee, Mouth:Regular, Eyes:Closed, Shooting:48, Defense:39, Vision:88, Finish:27"
8383,"Fur:Pink, Clothes:RKL Tee, Mouth:Gold Smirk, Eyes:Wide, Head:Ski Glasses, Shooting:39, Defense:38, Vision:57, Finish:30"
6301,"Fur:Red, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Wide, Shooting:69, Defense:50, Vision:39, Finish:67"
4492,"Fur:Black, Mouth:Gold Smirk, Eyes:Regular, Head Accessory:Vibe Glasses, Shooting:28, Defense:54, Vision:66, Finish:47"
2109,"Fur:Sky Blue, Mouth:Missing Teeth, Eyes:Regular, Head:Ski Glasses, Shooting:87, Defense:23, Vision:28, Finish:53"
5474,"Fur:Black, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Regular, Shooting:45, Defense:60, Vision:55, Finish:41"
7739,"Fur:Red, Clothes:Striped Tee, Mouth:Drool, Eyes:Sad, Head Accessory:Blue Shades, Head:RKL Cap Sideways, Shooting:64, Defense:68, Vision:27, Finish:60"
8851,"Fur:Sky Blue, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Bloodshot, Shooting:38, Defense:53, Vision:26, Finish:44"
110,"Fur:Sky Blue, Clothes:Navy Suit, Mouth:Tongue Out, Eyes:Wide Scar, Head:Tophat, Shooting:47, Defense:44, Vision:53, Finish:41"
1493,"Fur:Crystal, Clothes:King Jersey, Eyes:Heterochromia, Mouth:Scream, Jewellery:Jesus Necklace, Shooting:31, Defense:38, Vision:36, Finish:31"
2301,"Fur:Black, Mouth:Ooh, Eyes:Angry, Head:Winter Hat, Shooting:66, Defense:61, Vision:47, Finish:25"
5648,"Fur:Hyper Cat, Clothes:Fusion Vest, Eyes:Wide, Mouth:Bubble Gum, Head Accessory:Eye Scanner, Head:Mamba Band, Jewellery:Gold Chain, Shooting:71, Defense:39, Vision:45, Finish:44"
7446,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Shows Teeth, Eyes:Angry, Shooting:51, Defense:72, Vision:56, Finish:60"
1326,"Fur:White Noise, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Bloodshot, Shooting:51, Defense:30, Vision:55, Finish:38"
544,"Fur:Pink, Clothes:Striped Tee, Mouth:Tongue Out, Eyes:Regular, Head Accessory:Gold Stud, Head:RKL Cap Forward, Shooting:38, Defense:28, Vision:57, Finish:45"
159,"Fur:Grey, Clothes:Fusion Gi, Mouth:Regular, Eyes:Regular, Head:Blonde Bun, Shooting:53, Defense:40, Vision:26, Finish:64"
7163,"Fur:Black, Mouth:Scream, Eyes:Bloodshot, Head Accessory:Gold Stud, Shooting:56, Defense:65, Vision:55, Finish:25"
4804,"Fur:White Noise, Clothes:Red Kimono, Mouth:Ooh, Eyes:Angry Scar, Head Accessory:3D Glasses, Head:King Band, Shooting:38, Defense:28, Vision:36, Finish:74"
1762,"Fur:Brown, Clothes:Striped Tee, Mouth:Cigar, Eyes:Closed, Head Accessory:Vibe Glasses, Head:Winter Hat, Shooting:39, Defense:90, Vision:56, Finish:51"
6012,"Fur:Black, Clothes:Trippy Tee, Mouth:Regular, Eyes:Regular, Head:Ski Glasses, Shooting:55, Defense:47, Vision:74, Finish:61"
1307,"Fur:Brown, Clothes:Biker Jacket, Mouth:Full Beard, Eyes:Angry Wink, Head:Winter Hat, Shooting:44, Defense:77, Vision:57, Finish:39"
790,"Fur:Red, Mouth:Kiss, Eyes:Closed, Head:RKL Cap Forward, Shooting:51, Defense:56, Vision:44, Finish:68"
3924,"Fur:White Noise, Mouth:Saber Toothed, Eyes:Regular, Head:Purple Bandana, Shooting:62, Defense:36, Vision:84, Finish:68"
9158,"Fur:Black, Mouth:Scream, Eyes:Wide Scar, Head:Tophat, Shooting:34, Defense:71, Vision:36, Finish:95"
9959,"Fur:Red, Clothes:Shirt And Tie, Mouth:Regular, Eyes:Regular, Head:Beanie, Shooting:55, Defense:64, Vision:50, Finish:73"
9963,"Fur:Black, Clothes:White Tee, Mouth:Regular, Eyes:Angry, Head:RKL Cap Sideways, Shooting:58, Defense:60, Vision:60, Finish:45"
2969,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Regular, Head:Purple Bandana, Shooting:29, Defense:60, Vision:65, Finish:43"
6775,"Fur:Black, Clothes:Shaolin Vest, Mouth:Gold Saber Toothed, Eyes:Angry Wink, Shooting:67, Defense:40, Vision:23, Finish:51"
9387,"Fur:Sky Blue, Mouth:Regular, Eyes:Angry, Head:Russian Cap, Shooting:48, Defense:66, Vision:4, Finish:43"
6965,"Fur:Red, Clothes:Dress, Mouth:Regular, Eyes:Regular, Shooting:60, Defense:53, Vision:76, Finish:72"
2653,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Closed, Head:RKL Cap Sideways, Shooting:45, Defense:39, Vision:45, Finish:58"
1344,"Fur:White Noise, Clothes:RKL Tee, Mouth:Scream, Eyes:Bloodshot, Shooting:53, Defense:68, Vision:52, Finish:44"
3012,"Fur:Brown, Mouth:Saber Toothed, Eyes:Closed, Shooting:43, Defense:69, Vision:45, Finish:69"
1112,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Gold Smirk, Eyes:Angry Wink, Head Accessory:Vibe Glasses, Head:Cap Forward, Shooting:42, Defense:41, Vision:48, Finish:55"
8167,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Ooh, Eyes:Wide Scar, Shooting:37, Defense:40, Vision:60, Finish:60"
4165,"Fur:Green, Clothes:RKL Tee, Mouth:Scream, Eyes:Regular, Head:Purple Bandana, Shooting:47, Defense:65, Vision:78, Finish:35"
3589,"Fur:Green, Mouth:Gold Scream, Eyes:Angry Scar, Head Accessory:Blue Shades, Shooting:42, Defense:54, Vision:56, Finish:45"
6869,"Fur:Brown, Clothes:Trippy Tee, Mouth:Shows Teeth, Eyes:Wide, Head:Red Bandana, Shooting:65, Defense:37, Vision:44, Finish:52"
836,"Fur:Green, Clothes:Navy Suit, Mouth:Tongue Out, Eyes:Wide Scar, Shooting:30, Defense:60, Vision:23, Finish:30"
7406,"Fur:Black, Mouth:Full Beard, Eyes:Regular, Head Accessory:Monocle, Shooting:66, Defense:59, Vision:50, Finish:67"
6377,"Fur:Red, Clothes:Green Kimono, Mouth:Saber Toothed, Eyes:Angry, Shooting:38, Defense:60, Vision:63, Finish:23"
5497,"Fur:Sky Blue, Clothes:Dego Tee Blooded, Mouth:Kiss, Eyes:Wide Scar, Head:Tophat, Shooting:45, Defense:39, Vision:54, Finish:50"
590,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Saber Toothed, Eyes:Closed Scar, Head:Winter Hat, Shooting:51, Defense:27, Vision:90, Finish:83"
6792,"Fur:Red, Clothes:Green Kimono, Mouth:Tongue Out, Eyes:Wide, Shooting:57, Defense:56, Vision:65, Finish:56"
1704,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Drool, Eyes:Closed, Head Accessory:Blue Shades, Head:RKL Cap Sideways, Shooting:44, Defense:32, Vision:74, Finish:24"
7391,"Fur:Red, Clothes:Dress, Mouth:Gold Smirk, Eyes:Angry Wink, Head:Blonde Bun, Shooting:20, Defense:42, Vision:58, Finish:37"
1483,"Fur:Red, Clothes:RKL Tee, Mouth:Shows Teeth, Eyes:Angry Scar, Head:Beanie, Shooting:53, Defense:41, Vision:74, Finish:70"
3497,"Fur:Pink, Mouth:Kiss, Eyes:Angry Wink, Head Accessory:Monocle, Head:Green Beret, Shooting:41, Defense:75, Vision:32, Finish:73"
9033,"Fur:Black, Clothes:Shaolin Vest, Mouth:Ooh, Eyes:Bloodshot, Head:Red Bandana, Shooting:29, Defense:56, Vision:58, Finish:47"
907,"Fur:Brown, Mouth:Ooh, Eyes:Wide, Head:Green Beret, Shooting:56, Defense:57, Vision:65, Finish:16"
1275,"Fur:Gold, Eyes:Regular, Mouth:Scream, Head:Crown, Shooting:55, Defense:45, Vision:34, Finish:50"
7967,"Fur:Red, Mouth:Ooh, Eyes:Closed, Shooting:44, Defense:55, Vision:59, Finish:26"
2697,"Fur:Green, Clothes:White Tee, Mouth:Regular, Eyes:Angry Scar, Head:Winter Hat, Shooting:54, Defense:54, Vision:63, Finish:71"
8722,"Fur:Red, Clothes:Tracksuit, Mouth:Missing Teeth, Eyes:Sad, Shooting:49, Defense:40, Vision:18, Finish:49"
6090,"Fur:Brown, Clothes:Fusion Gi, Mouth:Regular, Eyes:Regular, Shooting:58, Defense:54, Vision:35, Finish:40"
903,"Fur:Pink, Clothes:Cheetah Dego Tee, Mouth:Shows Teeth, Eyes:Bloodshot, Head:Ski Glasses, Shooting:66, Defense:72, Vision:59, Finish:52"
324,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Bloodshot, Head:Red Bandana, Shooting:69, Defense:60, Vision:64, Finish:35"
9473,"Fur:Black, Mouth:Shows Teeth, Eyes:Angry Wink, Shooting:61, Defense:21, Vision:24, Finish:51"
864,"Fur:White Noise, Mouth:Kiss, Eyes:Angry, Head Accessory:Broken Glasses, Head:Beanie, Shooting:57, Defense:31, Vision:23, Finish:34"
2314,"Fur:Brown, Mouth:Shows Teeth, Eyes:Wide Scar, Shooting:57, Defense:41, Vision:40, Finish:47"
242,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Sad, Head:Cap Forward, Shooting:42, Defense:42, Vision:40, Finish:46"
2013,"Fur:Green, Clothes:Green Kimono, Mouth:Gold Smirk, Eyes:Angry Wink, Shooting:42, Defense:34, Vision:39, Finish:58"
9026,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Ooh, Eyes:Bloodshot, Head:Beanie, Shooting:56, Defense:70, Vision:80, Finish:52"
456,"Fur:White Noise, Mouth:Scream, Eyes:Angry, Head:Green Beret, Shooting:60, Defense:20, Vision:37, Finish:48"
1557,"Fur:Black, Clothes:White Tee, Mouth:Full Beard, Eyes:Bloodshot, Head Accessory:Vibe Glasses, Shooting:30, Defense:52, Vision:70, Finish:58"
5235,"Fur:Red, Clothes:Biker Jacket, Mouth:Gold Smirk, Eyes:Regular, Shooting:14, Defense:69, Vision:73, Finish:35"
8694,"Fur:Camo, Clothes:Mamba Jersey, Eyes:Red Glow, Mouth:Shows Teeth, Head:Halo, Jewellery:Silver Chain, Shooting:41, Defense:70, Vision:39, Finish:36"
6925,"Fur:Brown, Clothes:RKL Tee, Mouth:Saber Toothed, Eyes:Regular, Head:Ski Glasses, Shooting:51, Defense:55, Vision:33, Finish:59"
1377,"Fur:Green, Clothes:Shaolin Vest, Mouth:Tongue Out, Eyes:Wide Scar, Head:Bowler, Shooting:65, Defense:85, Vision:50, Finish:63"
5860,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Shows Teeth, Eyes:Bloodshot, Head:Horse Jockey Hat, Shooting:30, Defense:51, Vision:17, Finish:84"
1063,"Fur:Brown, Mouth:Missing Teeth, Eyes:Regular, Head Accessory:Red Shades, Head:Blonde Bun, Shooting:19, Defense:63, Vision:26, Finish:56"
3997,"Fur:Red, Clothes:Striped Tee, Mouth:Kiss, Eyes:Angry Scar, Head Accessory:Monocle, Head:RKL Cap Sideways, Shooting:66, Defense:52, Vision:46, Finish:47"
3318,"Fur:Green, Clothes:White Tee, Mouth:Ooh, Eyes:Wide, Head Accessory:3D Glasses, Head:RKL Cap Forward, Shooting:76, Defense:55, Vision:45, Finish:69"
4460,"Fur:Black, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Angry Wink, Head:Blonde Bun, Shooting:39, Defense:40, Vision:72, Finish:39"
7545,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Head:Russian Cap, Shooting:42, Defense:32, Vision:54, Finish:52"
9691,"Fur:Green, Mouth:Tongue Out, Eyes:Sad, Head Accessory:3D Glasses, Head:Ski Glasses, Shooting:43, Defense:32, Vision:58, Finish:51"
6784,"Fur:Black, Clothes:Cheetah Dego Tee, Mouth:Drool, Eyes:Bloodshot, Head:Blonde Bun, Shooting:51, Defense:65, Vision:44, Finish:53"
3846,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Gold Smirk, Eyes:Regular, Head Accessory:3D Glasses, Shooting:79, Defense:39, Vision:74, Finish:30"
2425,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Gold Saber Toothed, Eyes:Angry Scar, Shooting:51, Defense:25, Vision:18, Finish:81"
18,"Fur:Black, Clothes:Tracksuit, Mouth:Shows Teeth, Eyes:Angry, Shooting:58, Defense:58, Vision:57, Finish:78"
5838,"Fur:Pink, Mouth:Drool, Eyes:Angry Scar, Head:Blonde Bun, Shooting:44, Defense:54, Vision:48, Finish:77"
4402,"Fur:Pink, Clothes:Striped Tee, Mouth:Saber Toothed, Eyes:Angry Scar, Head Accessory:Vibe Glasses, Shooting:46, Defense:53, Vision:45, Finish:53"
8607,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Saber Toothed, Eyes:Regular, Head Accessory:Blue Shades, Head:RKL Cap Forward, Shooting:56, Defense:39, Vision:58, Finish:34"
7263,"Fur:Grey, Mouth:Regular, Eyes:Wide, Shooting:48, Defense:65, Vision:43, Finish:23"
1190,"Fur:White Noise, Mouth:Saber Toothed, Eyes:Closed Scar, Head:Chopsticks Bun, Shooting:49, Defense:40, Vision:55, Finish:72"
3852,"Fur:Pink, Mouth:Regular, Eyes:Regular, Head Accessory:Vibe Glasses, Head:Winter Hat, Shooting:32, Defense:18, Vision:50, Finish:48"
4518,"Fur:Zebra, Clothes:Mamba Jersey, Eyes:Wide, Mouth:Bubble Gum, Shooting:36, Defense:64, Vision:65, Finish:53"
3580,"Fur:Green, Clothes:Dress, Mouth:Kiss, Eyes:Closed, Head Accessory:Blue Shades, Head:Red Bandana, Shooting:46, Defense:59, Vision:48, Finish:60"
1911,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Kiss, Eyes:Angry Scar, Shooting:65, Defense:79, Vision:42, Finish:51"
3357,"Fur:Brown, Clothes:Biker Jacket, Mouth:Kiss, Eyes:Angry, Head:RKL Cap Sideways, Shooting:72, Defense:59, Vision:49, Finish:71"
6115,"Fur:Grey, Mouth:Tongue Out, Eyes:Wide, Shooting:52, Defense:49, Vision:36, Finish:52"
1062,"Fur:Pink, Mouth:Regular, Eyes:Angry, Head:Beanie, Shooting:65, Defense:52, Vision:35, Finish:43"
8669,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Full Beard, Eyes:Angry Scar, Head Accessory:Red Shades, Shooting:46, Defense:58, Vision:38, Finish:42"
7400,"Fur:Grey, Clothes:Dress, Mouth:Shows Teeth, Eyes:Angry, Head:Cap Forward, Shooting:59, Defense:66, Vision:50, Finish:68"
5279,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Angry, Shooting:60, Defense:44, Vision:58, Finish:50"
9436,"Fur:Red, Mouth:Full Beard, Eyes:Regular, Head Accessory:Gem Earring, Shooting:47, Defense:33, Vision:61, Finish:59"
9363,"Fur:Brown, Mouth:Saber Toothed, Eyes:Angry Scar, Head:Beanie, Shooting:42, Defense:36, Vision:39, Finish:38"
5344,"Fur:Black, Mouth:Regular, Eyes:Regular, Head:Cap Forward, Shooting:72, Defense:34, Vision:51, Finish:70"
6824,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Scream, Eyes:Regular, Head Accessory:Blue Shades, Shooting:55, Defense:49, Vision:76, Finish:62"
9390,"Fur:Grey, Mouth:Regular, Eyes:Sad, Shooting:54, Defense:32, Vision:65, Finish:28"
7578,"Fur:Grey, Clothes:Striped Tee, Mouth:Saber Toothed, Eyes:Wide, Shooting:38, Defense:41, Vision:61, Finish:32"
4759,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Gold Scream, Eyes:Wide, Head:Blue Pigtails, Shooting:33, Defense:41, Vision:34, Finish:54"
4826,"Fur:Brown, Clothes:Fusion Gi, Mouth:Ooh, Eyes:Wide, Head Accessory:Red Shades, Head:RKL Cap Sideways, Shooting:18, Defense:79, Vision:37, Finish:28"
8248,"Fur:Red, Clothes:Cheetah Dego Tee, Mouth:Gold Smirk, Eyes:Regular, Head:RKL Cap Sideways, Shooting:43, Defense:42, Vision:60, Finish:33"
9034,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Ooh, Eyes:Bloodshot, Head:RKL Cap Sideways, Shooting:36, Defense:62, Vision:68, Finish:35"
8764,"Fur:Pink, Clothes:Cyan Jersey, Mouth:Saber Toothed, Eyes:Angry, Head:Bowler, Shooting:50, Defense:57, Vision:31, Finish:51"
2806,"Fur:Pink, Clothes:Trippy Tee, Mouth:Drool, Eyes:Sad, Head:Green Beret, Shooting:56, Defense:30, Vision:42, Finish:38"
1779,"Fur:Red, Clothes:Dress, Mouth:Gold Smirk, Eyes:Bloodshot, Head Accessory:3D Glasses, Shooting:53, Defense:72, Vision:59, Finish:65"
6214,"Fur:Sky Blue, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Closed Scar, Head:Horse Jockey Hat, Shooting:56, Defense:63, Vision:68, Finish:79"
6095,"Fur:White Noise, Clothes:Dress, Mouth:Ooh, Eyes:Wide, Shooting:48, Defense:65, Vision:28, Finish:55"
5554,"Fur:Pink, Clothes:Cheetah Dego Tee, Mouth:Tongue Out, Eyes:Sad, Head:Beanie, Shooting:55, Defense:48, Vision:38, Finish:50"
2465,"Fur:Red, Mouth:Regular, Eyes:Closed Scar, Head Accessory:Blue Shades, Head:Green Beret, Shooting:27, Defense:45, Vision:35, Finish:39"
7666,"Fur:Brown, Mouth:Gold Smirk, Eyes:Angry Wink, Head:RKL Cap Sideways, Shooting:39, Defense:44, Vision:56, Finish:48"
1997,"Fur:Zebra, Clothes:Robo Arm, Eyes:Angry, Mouth:Scream, Head:Banana, Shooting:54, Defense:36, Vision:24, Finish:20"
3255,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Gold Scream, Eyes:Regular, Head Accessory:Blue Shades, Shooting:36, Defense:23, Vision:66, Finish:55"
3603,"Fur:White Noise, Clothes:Tracksuit, Mouth:Kiss, Eyes:Wide, Shooting:70, Defense:26, Vision:37, Finish:50"
8474,"Fur:Aurora, Clothes:Mamba Jersey, Eyes:Wide, Mouth:Diamond Teeth, Head:Halo, Shooting:47, Defense:47, Vision:45, Finish:47"
9636,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Scream, Eyes:Closed, Head:Winter Hat, Shooting:47, Defense:61, Vision:21, Finish:60"
5135,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Tongue Out, Eyes:Closed, Shooting:53, Defense:64, Vision:32, Finish:42"
4500,"Fur:Pink, Clothes:Dress, Mouth:Regular, Eyes:Closed Scar, Head Accessory:Monocle, Shooting:29, Defense:43, Vision:36, Finish:79"
5921,"Fur:Sky Blue, Clothes:Lab Coat, Mouth:Shows Teeth, Eyes:Angry Wink, Shooting:62, Defense:49, Vision:26, Finish:53"
9468,"Fur:Brown, Clothes:Biker Jacket, Mouth:Gold Smirk, Eyes:Regular, Head Accessory:Monocle, Shooting:30, Defense:75, Vision:30, Finish:35"
1653,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Shows Teeth, Eyes:Sad, Head Accessory:Exotic Earring, Head:Bowler, Shooting:71, Defense:36, Vision:61, Finish:43"
3702,"Fur:Green, Clothes:Cheetah Dego Tee, Mouth:Missing Teeth, Eyes:Bloodshot, Head Accessory:Blue Shades, Head:RKL Cap Sideways, Shooting:39, Defense:82, Vision:33, Finish:45"
318,"Fur:Brown, Clothes:White Tee, Mouth:Drool, Eyes:Regular, Shooting:53, Defense:65, Vision:35, Finish:71"
6304,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Kiss, Eyes:Bloodshot, Head:RKL Cap Sideways, Shooting:65, Defense:62, Vision:44, Finish:39"
1010,"Fur:Sky Blue, Clothes:Dress, Mouth:Scream, Eyes:Bloodshot, Head:King Band, Shooting:56, Defense:70, Vision:64, Finish:40"
5796,"Fur:Red, Clothes:White Tee, Mouth:Regular, Eyes:Angry, Head:Ski Glasses, Shooting:74, Defense:39, Vision:41, Finish:39"
9264,"Fur:Red, Clothes:White Tee, Mouth:Missing Teeth, Eyes:Closed, Head:Bowler, Shooting:65, Defense:20, Vision:25, Finish:51"
5661,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Regular, Eyes:Regular, Head Accessory:Blue Shades, Shooting:44, Defense:60, Vision:22, Finish:41"
1314,"Fur:Grey, Clothes:Trippy Tee, Mouth:Regular, Eyes:Wide, Head:RKL Cap Sideways, Shooting:44, Defense:67, Vision:42, Finish:39"
9932,"Fur:Grey, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Wide Scar, Head:Cap Forward, Shooting:38, Defense:36, Vision:33, Finish:22"
1401,"Fur:Black, Clothes:Navy Suit, Mouth:Regular, Eyes:Bloodshot, Head Accessory:Broken Glasses, Head:RKL Cap Forward, Shooting:51, Defense:57, Vision:8, Finish:50"
8077,"Fur:Red, Clothes:Shirt And Tie, Mouth:Gold Scream, Eyes:Regular, Head:Tophat, Shooting:60, Defense:63, Vision:63, Finish:33"
1443,"Fur:Black, Mouth:Kiss, Eyes:Angry Scar, Shooting:44, Defense:57, Vision:23, Finish:40"
3828,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Wide, Head:Purple Bandana, Shooting:41, Defense:68, Vision:72, Finish:42"
4193,"Fur:Black, Mouth:Regular, Eyes:Closed, Shooting:53, Defense:54, Vision:51, Finish:67"
1869,"Fur:Red, Clothes:Cyan Jersey, Mouth:Gold Saber Toothed, Eyes:Regular, Head:Cap Forward, Shooting:50, Defense:57, Vision:57, Finish:41"
6243,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Tongue Out, Eyes:Angry, Head:Blue Pigtails, Shooting:34, Defense:68, Vision:29, Finish:44"
7886,"Fur:Brown, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Angry, Head:Bowler, Shooting:58, Defense:36, Vision:78, Finish:34"
4576,"Fur:Black, Mouth:Regular, Eyes:Closed, Shooting:45, Defense:62, Vision:63, Finish:65"
8529,"Fur:Red, Clothes:Biker Jacket, Mouth:Gold Scream, Eyes:Regular, Head:Cap Forward, Shooting:67, Defense:33, Vision:68, Finish:37"
5502,"Fur:White Noise, Clothes:White Tee, Mouth:Ooh, Eyes:Regular, Head Accessory:Vibe Glasses, Head:Red Bandana, Shooting:55, Defense:30, Vision:29, Finish:43"
3476,"Fur:Black, Mouth:Saber Toothed, Eyes:Wide Scar, Head Accessory:Monocle, Shooting:66, Defense:46, Vision:53, Finish:24"
2685,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Angry Wink, Head Accessory:Monocle, Head:King Band, Shooting:51, Defense:64, Vision:41, Finish:55"
6529,"Fur:Black, Mouth:Regular, Eyes:Angry, Head:Bowler, Shooting:22, Defense:32, Vision:39, Finish:58"
9885,"Fur:Pink, Clothes:Cheetah Dego Tee, Mouth:Shows Teeth, Eyes:Sad, Head:Ski Glasses, Shooting:34, Defense:54, Vision:58, Finish:28"
8828,"Fur:Green, Clothes:Dego Tee Blooded, Mouth:Tongue Out, Eyes:Sad, Shooting:4, Defense:71, Vision:74, Finish:59"
6242,"Fur:Black, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Bloodshot, Head:Russian Cap, Shooting:30, Defense:52, Vision:41, Finish:46"
9614,"Fur:Black, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Regular, Head:Horse Jockey Hat, Shooting:63, Defense:25, Vision:65, Finish:44"
1999,"Fur:Green, Clothes:Red Kimono, Mouth:Referee, Eyes:Regular, Head:Green Beret, Shooting:70, Defense:61, Vision:54, Finish:49"
798,"Fur:Black, Clothes:Lab Coat, Mouth:Kiss, Eyes:Wide Scar, Head Accessory:Blue Shades, Shooting:27, Defense:47, Vision:40, Finish:31"
